sample_id,sample_position,group_index,frame_index,base_candidate_kl,singleton_candidate_kl,singleton_kl_benefit,base_teacher_margin,singleton_teacher_margin,singleton_margin_benefit
vsi_question_3132,73,257,5,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,258,5,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,259,5,0.025021575391292572,0.032606080174446106,-0.007584504783153534,0.375,0.5,0.125
vsi_question_3132,73,260,5,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,261,5,0.025021575391292572,0.03238797187805176,-0.007366396486759186,0.375,0.375,0.0
vsi_question_3132,73,262,5,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,263,5,0.025021575391292572,0.02205287665128708,0.002968698740005493,0.375,0.375,0.0
vsi_question_3132,73,264,5,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,265,5,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,266,5,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,267,5,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,268,5,0.025021575391292572,0.030903279781341553,-0.005881704390048981,0.375,0.5,0.125
vsi_question_3132,73,269,5,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,270,5,0.025021575391292572,0.020663723349571228,0.004357852041721344,0.375,0.25,-0.125
vsi_question_3132,73,271,5,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,272,5,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,273,5,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,274,5,0.025021575391292572,0.030903279781341553,-0.005881704390048981,0.375,0.5,0.125
vsi_question_3132,73,275,5,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,276,5,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,277,5,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,278,5,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,279,5,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,280,5,0.025021575391292572,0.032606080174446106,-0.007584504783153534,0.375,0.5,0.125
vsi_question_3132,73,281,5,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,282,5,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,283,5,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,284,5,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,285,5,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,286,5,0.025021575391292572,0.014268055558204651,0.010753519833087921,0.375,0.25,-0.125
vsi_question_3132,73,287,5,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,288,5,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,289,5,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,290,5,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,291,5,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,292,5,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,293,5,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,294,6,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,295,6,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,296,6,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,297,6,0.025021575391292572,0.0258539617061615,-0.000832386314868927,0.375,0.5,0.125
vsi_question_3132,73,298,6,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,299,6,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,300,6,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,301,6,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,302,6,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,303,6,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,304,6,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,305,6,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,306,6,0.025021575391292572,0.016331635415554047,0.008689939975738525,0.375,0.25,-0.125
vsi_question_3132,73,307,6,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,308,6,0.025021575391292572,0.032606080174446106,-0.007584504783153534,0.375,0.5,0.125
vsi_question_3132,73,309,6,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,310,6,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,311,6,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,312,6,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,313,6,0.025021575391292572,0.0258539617061615,-0.000832386314868927,0.375,0.5,0.125
vsi_question_3132,73,314,6,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,315,6,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,316,6,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,317,6,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,318,6,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,319,6,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,320,6,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,321,6,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,322,6,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,323,6,0.025021575391292572,0.030903279781341553,-0.005881704390048981,0.375,0.5,0.125
vsi_question_3132,73,324,6,0.025021575391292572,0.018501661717891693,0.006519913673400879,0.375,0.375,0.0
vsi_question_3132,73,325,6,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,326,6,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,327,6,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,328,6,0.025021575391292572,0.032606080174446106,-0.007584504783153534,0.375,0.5,0.125
vsi_question_3132,73,329,6,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,330,6,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,331,6,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,332,6,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,333,6,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,334,6,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,335,6,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,336,6,0.025021575391292572,0.030903279781341553,-0.005881704390048981,0.375,0.5,0.125
vsi_question_3132,73,337,6,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,338,6,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,339,6,0.025021575391292572,0.011201009154319763,0.013820566236972809,0.375,0.25,-0.125
vsi_question_3132,73,340,6,0.025021575391292572,0.018501661717891693,0.006519913673400879,0.375,0.375,0.0
vsi_question_3132,73,341,6,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,342,6,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,343,7,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,344,7,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,345,7,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,346,7,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,347,7,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,348,7,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,349,7,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,350,7,0.025021575391292572,0.0258539617061615,-0.000832386314868927,0.375,0.5,0.125
vsi_question_3132,73,351,7,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,352,7,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,353,7,0.025021575391292572,0.030903279781341553,-0.005881704390048981,0.375,0.5,0.125
vsi_question_3132,73,354,7,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,355,7,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,356,7,0.025021575391292572,0.020663723349571228,0.004357852041721344,0.375,0.25,-0.125
vsi_question_3132,73,357,7,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,358,7,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,359,7,0.025021575391292572,0.020663723349571228,0.004357852041721344,0.375,0.25,-0.125
vsi_question_3132,73,360,7,0.025021575391292572,0.014268055558204651,0.010753519833087921,0.375,0.25,-0.125
vsi_question_3132,73,361,7,0.025021575391292572,0.014268055558204651,0.010753519833087921,0.375,0.25,-0.125
vsi_question_3132,73,362,7,0.025021575391292572,0.020663723349571228,0.004357852041721344,0.375,0.25,-0.125
vsi_question_3132,73,363,7,0.025021575391292572,0.014268055558204651,0.010753519833087921,0.375,0.25,-0.125
vsi_question_3132,73,364,7,0.025021575391292572,0.020663723349571228,0.004357852041721344,0.375,0.25,-0.125
vsi_question_3132,73,365,7,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,366,7,0.025021575391292572,0.014388330280780792,0.01063324511051178,0.375,0.25,-0.125
vsi_question_3132,73,367,7,0.025021575391292572,0.014388330280780792,0.01063324511051178,0.375,0.25,-0.125
vsi_question_3132,73,368,7,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,369,7,0.025021575391292572,0.012521743774414062,0.01249983161687851,0.375,0.375,0.0
vsi_question_3132,73,370,7,0.025021575391292572,0.019152246415615082,0.00586932897567749,0.375,0.375,0.0
vsi_question_3132,73,371,7,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,372,7,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,373,7,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,374,7,0.025021575391292572,0.014268055558204651,0.010753519833087921,0.375,0.25,-0.125
vsi_question_3132,73,375,7,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,376,7,0.025021575391292572,0.022534698247909546,0.002486877143383026,0.375,0.5,0.125
vsi_question_3132,73,377,7,0.025021575391292572,0.018501661717891693,0.006519913673400879,0.375,0.375,0.0
vsi_question_3132,73,378,7,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,379,7,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,380,7,0.025021575391292572,0.014931991696357727,0.010089583694934845,0.375,0.375,0.0
vsi_question_3132,73,381,7,0.025021575391292572,0.022534698247909546,0.002486877143383026,0.375,0.5,0.125
vsi_question_3132,73,382,7,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,383,7,0.025021575391292572,0.030903279781341553,-0.005881704390048981,0.375,0.5,0.125
vsi_question_3132,73,384,7,0.025021575391292572,0.018501661717891693,0.006519913673400879,0.375,0.375,0.0
vsi_question_3132,73,385,7,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,386,7,0.025021575391292572,0.030903279781341553,-0.005881704390048981,0.375,0.5,0.125
vsi_question_3132,73,387,7,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,388,7,0.025021575391292572,0.025021575391292572,0.0,0.375,0.375,0.0
vsi_question_3132,73,389,7,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,390,7,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_3132,73,391,7,0.025021575391292572,0.02407204359769821,0.0009495317935943604,0.375,0.375,0.0
vsi_question_5084,74,0,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,1,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,2,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,3,0,0.00034921709448099136,0.0,0.00034921709448099136,0.625,0.625,0.0
vsi_question_5084,74,4,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,5,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,6,0,0.00034921709448099136,0.001451854594051838,-0.0011026374995708466,0.625,0.625,0.0
vsi_question_5084,74,7,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,8,0,0.00034921709448099136,0.001451854594051838,-0.0011026374995708466,0.625,0.625,0.0
vsi_question_5084,74,9,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,10,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,11,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,12,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,13,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,14,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,15,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,16,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,17,0,0.00034921709448099136,0.002302194479852915,-0.0019529773853719234,0.625,0.75,0.125
vsi_question_5084,74,18,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,19,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,20,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,21,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,22,0,0.00034921709448099136,0.001451854594051838,-0.0011026374995708466,0.625,0.625,0.0
vsi_question_5084,74,23,0,0.00034921709448099136,0.001451854594051838,-0.0011026374995708466,0.625,0.625,0.0
vsi_question_5084,74,24,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,25,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,26,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,27,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,28,0,0.00034921709448099136,0.002302194479852915,-0.0019529773853719234,0.625,0.75,0.125
vsi_question_5084,74,29,0,0.00034921709448099136,0.002302194479852915,-0.0019529773853719234,0.625,0.75,0.125
vsi_question_5084,74,30,0,0.00034921709448099136,0.001451854594051838,-0.0011026374995708466,0.625,0.625,0.0
vsi_question_5084,74,31,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,32,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,33,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,34,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,35,0,0.00034921709448099136,0.001451854594051838,-0.0011026374995708466,0.625,0.625,0.0
vsi_question_5084,74,36,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,37,0,0.00034921709448099136,0.002302194479852915,-0.0019529773853719234,0.625,0.75,0.125
vsi_question_5084,74,38,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,39,0,0.00034921709448099136,0.001451854594051838,-0.0011026374995708466,0.625,0.625,0.0
vsi_question_5084,74,40,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,41,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,42,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,43,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,44,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,45,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,46,0,0.00034921709448099136,0.00034921709448099136,0.0,0.625,0.625,0.0
vsi_question_5084,74,47,0,0.00034921709448099136,0.001451854594051838,-0.0011026374995708466,0.625,0.625,0.0
