answer_index,answer_logprob,answer_logprob_delta,beneficial_flip,candidate_correct,candidate_kl,candidate_prediction,candidate_top1_match,dense_native_feature_bytes,feature_relative_l2,harmful_flip,inference_seconds,injection_max_abs,native_feature_state_bytes,prediction_match,reference_candidate_correct,reference_candidate_prediction,sample_id,state_compression_ratio,task,vision_seconds,vocabulary_kl
1,-2.377992868423462,0.0027513504028320312,0,0,0.0001714772079139948,0,1,22478848,0.18772050738334656,0,0.021199965849518776,0.0,2860032,1,0,0,unexpected_action_0117,7.859649122807017,unexpected_action,0.010330779012292624,0.00017228724027518183
0,-2.4665353298187256,-0.19617629051208496,0,0,0.0053999219089746475,1,1,22478848,0.1933455765247345,0,0.022089761216193438,0.0,2860032,1,0,1,unexpected_action_0118,7.859649122807017,unexpected_action,0.010966672096401453,0.005399676971137524
2,-3.411229372024536,1.1020567417144775,0,0,0.010248124599456787,0,1,22478848,0.18072310090065002,0,0.02330753905698657,0.0,2860032,1,0,0,unexpected_action_0120,7.859649122807017,unexpected_action,0.010486388113349676,0.01024925522506237
3,-1.3653783798217773,0.036626338958740234,0,0,0.012851056642830372,0,1,22478848,0.18067066371440887,0,0.022234116680920124,0.0,2860032,1,0,0,unexpected_action_0122,7.859649122807017,unexpected_action,0.014475156087428331,0.012850162573158741
3,-0.9396573901176453,0.19851034879684448,1,1,0.012550368905067444,3,0,22478848,0.19273893535137177,0,0.021083833184093237,0.0,2860032,0,0,1,unexpected_action_0129,7.859649122807017,unexpected_action,0.011223359033465385,0.012549404054880142
1,-1.1252686977386475,0.009153366088867188,0,0,0.00824274867773056,0,1,22478848,0.1811230182647705,0,0.02095381822437048,0.0,2860032,1,0,0,unexpected_action_0130,7.859649122807017,unexpected_action,0.009535952936857939,0.008242839016020298
2,-2.7114408016204834,0.0013556480407714844,0,0,8.552081271773204e-05,0,1,22478848,0.17838527262210846,0,0.020681323017925024,0.0,2860032,1,0,0,unexpected_action_0132,7.859649122807017,unexpected_action,0.01018914021551609,8.550854545319453e-05
2,-1.8304393291473389,-0.19638097286224365,0,0,0.0059030018746852875,0,1,22478848,0.17046670615673065,0,0.02030495787039399,0.0,2860032,1,0,0,unexpected_action_0133,7.859649122807017,unexpected_action,0.00919653894379735,0.005903238896280527
0,-0.00021026308240834624,-5.554140079766512e-05,0,1,9.346353181172162e-06,0,1,22478848,0.16625286638736725,0,0.022104504983872175,0.0,2860032,1,1,0,unexpected_action_0135,7.859649122807017,unexpected_action,0.009975477121770382,9.401384886587039e-06
3,-0.004579888191074133,0.00013028550893068314,0,1,8.412906026933342e-06,3,1,22478848,0.17916257679462433,0,0.02054163906723261,0.0,2860032,1,1,3,unexpected_action_0136,7.859649122807017,unexpected_action,0.009665566962212324,8.40373741084477e-06
2,-0.05595768615603447,0.024347905069589615,0,1,0.005080161616206169,2,1,22478848,0.18595638871192932,0,0.020400504115968943,0.0,2860032,1,1,2,unexpected_action_0139,7.859649122807017,unexpected_action,0.012695861980319023,0.005080605391412973
0,-0.05985207110643387,-0.005525559186935425,0,1,0.0003238520585000515,0,1,22478848,0.1683347076177597,0,0.02120831562206149,0.0,2860032,1,1,0,unexpected_action_0141,7.859649122807017,unexpected_action,0.014537062030285597,0.00032381206983700395
0,-0.5443989038467407,-0.003153085708618164,0,1,0.005040522664785385,0,1,22478848,0.1742497831583023,0,0.021534522995352745,0.0,2860032,1,1,0,unexpected_action_0142,7.859649122807017,unexpected_action,0.009953072294592857,0.005040216725319624
0,-0.29751697182655334,0.05631110072135925,0,1,0.004733184352517128,0,1,22478848,0.17409418523311615,0,0.023432711139321327,0.0,2860032,1,1,0,unexpected_action_0146,7.859649122807017,unexpected_action,0.009876096155494452,0.004733650013804436
0,-0.30468639731407166,0.3234838545322418,0,1,0.10988421738147736,0,1,22478848,0.1800205558538437,0,0.023418878205120564,0.0,2860032,1,1,0,unexpected_action_0150,7.859649122807017,unexpected_action,0.011627105996012688,0.10987818986177444
3,-0.003189241047948599,0.0008098529651761055,0,1,9.949610102921724e-05,3,1,22478848,0.17408032715320587,0,0.02046243194490671,0.0,2860032,1,1,3,unexpected_action_0152,7.859649122807017,unexpected_action,0.009835442993789911,0.0001003528741421178
3,-8.257344245910645,-0.00021266937255859375,0,0,5.406246054917574e-05,0,1,22478848,0.16269095242023468,0,0.020956060849130154,0.0,2860032,1,0,0,unexpected_action_0154,7.859649122807017,unexpected_action,0.010142595041543245,5.404219336924143e-05
1,-0.7081001400947571,-0.1250583529472351,0,1,0.01213032752275467,1,1,22478848,0.18240930140018463,0,0.021028829272836447,0.0,2860032,1,1,1,unexpected_action_0156,7.859649122807017,unexpected_action,0.01112101087346673,0.012129861861467361
2,-0.08403590321540833,0.021248698234558105,0,1,0.0025106780230998993,2,1,22478848,0.19634246826171875,0,0.02052842266857624,0.0,2860032,1,1,2,unexpected_action_0157,7.859649122807017,unexpected_action,0.009478928055614233,0.002510542282834649
3,-0.07051152735948563,-0.02092881128191948,0,1,0.00345696322619915,3,1,22478848,0.18059171736240387,0,0.02050099801272154,0.0,2860032,1,1,3,unexpected_action_0158,7.859649122807017,unexpected_action,0.009503013920038939,0.0034571182914078236
3,-1.4078822135925293,-0.4321765899658203,0,0,0.042969800531864166,1,1,22478848,0.19041448831558228,0,0.021503205876797438,0.0,2860032,1,0,1,unexpected_action_0159,7.859649122807017,unexpected_action,0.009593107737600803,0.04296943172812462
0,-1.2087407112121582,0.2255326509475708,0,0,0.01683666557073593,1,1,22478848,0.18606416881084442,0,0.020542761776596308,0.0,2860032,1,0,1,unexpected_action_0160,7.859649122807017,unexpected_action,0.014008131809532642,0.01683618500828743
0,-2.59096097946167,-0.1135561466217041,0,0,0.0006607715040445328,2,1,22478848,0.18376241624355316,0,0.020621126051992178,0.0,2860032,1,0,2,unexpected_action_0161,7.859649122807017,unexpected_action,0.012056408915668726,0.0006606148090213537
3,-3.68088436126709,-0.19118285179138184,0,0,0.0023962631821632385,2,1,22478848,0.19249950349330902,0,0.021368390880525112,0.0,2860032,1,0,2,unexpected_action_0164,7.859649122807017,unexpected_action,0.01486910879611969,0.002396202879026532
3,-0.0037190811708569527,0.000866621732711792,0,1,0.00010130205191671848,3,1,22478848,0.1841038018465042,0,0.02053915010765195,0.0,2860032,1,1,3,unexpected_action_0165,7.859649122807017,unexpected_action,0.009806393645703793,0.00010162284161197022
3,-0.41430211067199707,0.027442067861557007,0,1,0.006807141005992889,3,1,22478848,0.1700255125761032,0,0.021517023909837008,0.0,2860032,1,1,3,unexpected_action_0168,7.859649122807017,unexpected_action,0.009096961002796888,0.00680666696280241
1,-0.012247240170836449,-0.005158017855137587,0,1,0.0013226480223238468,1,1,22478848,0.17798404395580292,0,0.02219903888180852,0.0,2860032,1,1,1,unexpected_action_0169,7.859649122807017,unexpected_action,0.00946973217651248,0.0013226387090981007
1,-0.4443970322608948,-0.060780733823776245,0,1,0.004183068871498108,1,1,22478848,0.16269095242023468,0,0.020444339141249657,0.0,2860032,1,1,1,unexpected_action_0170,7.859649122807017,unexpected_action,0.009599184151738882,0.004182599484920502
2,-0.003916452173143625,-0.0013661247212439775,0,1,0.00028708588797599077,2,1,22478848,0.1858334094285965,0,0.022010583896189928,0.0,2860032,1,1,2,unexpected_action_0171,7.859649122807017,unexpected_action,0.011221038177609444,0.0002873431658372283
0,-0.3154141902923584,0.11410948634147644,0,1,0.02270180732011795,0,1,22478848,0.19722095131874084,0,0.021866744849830866,0.0,2860032,1,1,0,unexpected_action_0173,7.859649122807017,unexpected_action,0.010084161069244146,0.022701198235154152
1,-0.11584456264972687,0.02400815486907959,0,1,0.0024153967387974262,1,1,22478848,0.18848831951618195,0,0.020383934024721384,0.0,2860032,1,1,1,unexpected_action_0177,7.859649122807017,unexpected_action,0.01070703798905015,0.0024155955761671066
3,-0.005468172952532768,0.0019653202034533024,0,1,0.0004976126365363598,3,1,22478848,0.18126195669174194,0,0.02040654607117176,0.0,2860032,1,1,3,unexpected_action_0178,7.859649122807017,unexpected_action,0.010510324966162443,0.0004976299242116511
0,-2.080878257751465,-0.0005059242248535156,0,0,6.050875526852906e-05,3,1,22478848,0.17409418523311615,0,0.021022689063102007,0.0,2860032,1,0,3,unexpected_action_0179,7.859649122807017,unexpected_action,0.012352155987173319,6.0308862884994596e-05
1,-4.352908134460449,-0.006044864654541016,0,0,0.000708054518327117,2,1,22478848,0.20878265798091888,0,0.02046916587278247,0.0,2860032,1,0,2,unexpected_action_0182,7.859649122807017,unexpected_action,0.009905942715704441,0.0007081300718709826
3,-0.016263552010059357,-0.00032481923699378967,0,1,1.9873146811733022e-05,3,1,22478848,0.2025025486946106,0,0.02099113818258047,0.0,2860032,1,1,3,unexpected_action_0185,7.859649122807017,unexpected_action,0.015968312043696642,2.0216717530274764e-05
1,-0.6385875344276428,1.1727430820465088,1,1,0.2880823016166687,1,0,22478848,0.18663042783737183,0,0.02125534601509571,0.0,2860032,0,0,2,unexpected_action_0186,7.859649122807017,unexpected_action,0.011548892129212618,0.2880755066871643
0,-0.4587675631046295,0.0,0,1,0.0,0,1,22478848,0.1836824268102646,0,0.021707565989345312,0.0,2860032,1,1,0,unexpected_action_0187,7.859649122807017,unexpected_action,0.009571183938533068,1.1078437012201903e-07
1,-0.003209085436537862,0.00042234198190271854,0,1,2.6843692467082292e-05,1,1,22478848,0.17817474901676178,0,0.020268536638468504,0.0,2860032,1,1,1,unexpected_action_0190,7.859649122807017,unexpected_action,0.010131772141903639,2.698874413908925e-05
2,-0.00264021591283381,0.000577068654820323,0,1,6.497744470834732e-05,2,1,22478848,0.17810724675655365,0,0.021173177752643824,0.0,2860032,1,1,2,unexpected_action_0192,7.859649122807017,unexpected_action,0.010830664075911045,6.47918350296095e-05
0,-0.22644391655921936,0.006815612316131592,0,1,0.0008611716330051422,0,1,22478848,0.19173133373260498,0,0.02118052402511239,0.0,2860032,1,1,0,unexpected_action_0193,7.859649122807017,unexpected_action,0.009680510964244604,0.0008609260548837483
